train_set,embedding,algorithm,threshold,f-1,app_pairs
android,glove,craftdroid,0.5,0.15384615384615385,ExpenseTracker3-ExpenseTracker4
android,glove,custom,0.53,0.15384615384615385,ExpenseTracker3-ExpenseTracker4
android,w2v,atm,0.5,0.11764705882352941,ExpenseTracker3-ExpenseTracker4
android,w2v,craftdroid,0.74,0.15384615384615385,ExpenseTracker3-ExpenseTracker4
android,w2v,custom,0.75,0.16666666666666666,ExpenseTracker3-ExpenseTracker4
android,wm,atm,0.24,0.14285714285714285,ExpenseTracker3-ExpenseTracker4
android,wm,craftdroid,0.23,0.14285714285714285,ExpenseTracker3-ExpenseTracker4
android,wm,custom,0.24,0.14285714285714285,ExpenseTracker3-ExpenseTracker4
blogs,fast,atm,0.55,0.11764705882352941,ExpenseTracker3-ExpenseTracker4
blogs,fast,craftdroid,0.66,0.15384615384615385,ExpenseTracker3-ExpenseTracker4
blogs,fast,custom,0.73,0.18181818181818182,ExpenseTracker3-ExpenseTracker4
blogs,glove,atm,0.81,0.13333333333333333,ExpenseTracker3-ExpenseTracker4
blogs,glove,craftdroid,0.6,0.15384615384615385,ExpenseTracker3-ExpenseTracker4
blogs,glove,custom,0.57,0.15384615384615385,ExpenseTracker3-ExpenseTracker4
blogs,w2v,atm,0.54,0.11764705882352941,ExpenseTracker3-ExpenseTracker4
blogs,w2v,craftdroid,0.72,0.15384615384615385,ExpenseTracker3-ExpenseTracker4
blogs,w2v,custom,0.73,0.16666666666666666,ExpenseTracker3-ExpenseTracker4
blogs,wm,atm,0.31,0.16025641025641024,ExpenseTracker3-ExpenseTracker4
blogs,wm,craftdroid,0.24,0.14285714285714285,ExpenseTracker3-ExpenseTracker4
blogs,wm,custom,0.29,0.16666666666666666,ExpenseTracker3-ExpenseTracker4
empty,edit_distance,atm,0.6,0.14285714285714285,ExpenseTracker3-ExpenseTracker4
empty,edit_distance,craftdroid,0.41,0.15384615384615385,ExpenseTracker3-ExpenseTracker4
empty,edit_distance,custom,0.46,0.18181818181818182,ExpenseTracker3-ExpenseTracker4
empty,jaccard,atm,0.18,0.18181818181818182,ExpenseTracker3-ExpenseTracker4
empty,jaccard,craftdroid,0.15,0.14285714285714285,ExpenseTracker3-ExpenseTracker4
empty,jaccard,custom,0.15,0.18181818181818182,ExpenseTracker3-ExpenseTracker4
googleplay,fast,atm,0.97,0.125,ExpenseTracker3-ExpenseTracker4
googleplay,fast,craftdroid,0.69,0.18181818181818182,ExpenseTracker3-ExpenseTracker4
googleplay,fast,custom,0.7,0.18181818181818182,ExpenseTracker3-ExpenseTracker4
googleplay,glove,atm,0.89,0.13333333333333333,ExpenseTracker3-ExpenseTracker4
googleplay,glove,craftdroid,0.72,0.18181818181818182,ExpenseTracker3-ExpenseTracker4
googleplay,glove,custom,0.75,0.14835164835164835,ExpenseTracker3-ExpenseTracker4
googleplay,w2v,atm,0.96,0.125,ExpenseTracker3-ExpenseTracker4
googleplay,w2v,craftdroid,0.69,0.2,ExpenseTracker3-ExpenseTracker4
googleplay,w2v,custom,0.68,0.18181818181818182,ExpenseTracker3-ExpenseTracker4
googleplay,wm,atm,0.23,0.14285714285714285,ExpenseTracker3-ExpenseTracker4
googleplay,wm,craftdroid,0.21,0.14285714285714285,ExpenseTracker3-ExpenseTracker4
googleplay,wm,custom,0.28,0.16025641025641024,ExpenseTracker3-ExpenseTracker4
standard,bert,atm,0.75,0.16666666666666666,ExpenseTracker3-ExpenseTracker4
standard,bert,craftdroid,0.72,0.16666666666666666,ExpenseTracker3-ExpenseTracker4
standard,bert,custom,0.72,0.13333333333333333,ExpenseTracker3-ExpenseTracker4
standard,fast,atm,0.67,0.14285714285714285,ExpenseTracker3-ExpenseTracker4
standard,fast,craftdroid,0.42,0.16025641025641024,ExpenseTracker3-ExpenseTracker4
standard,fast,custom,0.47,0.18181818181818182,ExpenseTracker3-ExpenseTracker4
standard,glove,atm,0.68,0.13333333333333333,ExpenseTracker3-ExpenseTracker4
standard,glove,craftdroid,0.44,0.14285714285714285,ExpenseTracker3-ExpenseTracker4
standard,glove,custom,0.6,0.15384615384615385,ExpenseTracker3-ExpenseTracker4
standard,nnlm,atm,0.54,0.16025641025641024,ExpenseTracker3-ExpenseTracker4
standard,nnlm,craftdroid,0.25,0.14285714285714285,ExpenseTracker3-ExpenseTracker4
standard,nnlm,custom,0.46,0.15384615384615385,ExpenseTracker3-ExpenseTracker4
standard,use,atm,0.42,0.2222222222222222,ExpenseTracker3-ExpenseTracker4
standard,use,craftdroid,0.15,0.14285714285714285,ExpenseTracker3-ExpenseTracker4
standard,use,custom,0.39,0.2,ExpenseTracker3-ExpenseTracker4
standard,w2v,atm,0.64,0.14285714285714285,ExpenseTracker3-ExpenseTracker4
standard,w2v,craftdroid,0.36,0.15384615384615385,ExpenseTracker3-ExpenseTracker4
standard,w2v,custom,0.44,0.18181818181818182,ExpenseTracker3-ExpenseTracker4
standard,wm,atm,0.2,0.14285714285714285,ExpenseTracker3-ExpenseTracker4
standard,wm,craftdroid,0.21,0.14285714285714285,ExpenseTracker3-ExpenseTracker4
standard,wm,custom,0.23,0.15384615384615385,ExpenseTracker3-ExpenseTracker4
android,fast,atm,0.57,0.1111111111111111,NoteTaking2-NoteTaking3
android,fast,craftdroid,0.69,0.15384615384615385,NoteTaking2-NoteTaking3
android,fast,custom,0.73,0.15384615384615385,NoteTaking2-NoteTaking3
android,glove,atm,0.66,0.14285714285714285,NoteTaking2-NoteTaking3
android,glove,craftdroid,0.51,0.15384615384615385,NoteTaking2-NoteTaking3
android,glove,custom,0.4,0.14285714285714285,NoteTaking2-NoteTaking3
android,w2v,atm,0.74,0.11437908496732026,NoteTaking2-NoteTaking3
android,w2v,craftdroid,0.74,0.15384615384615385,NoteTaking2-NoteTaking3
android,w2v,custom,0.72,0.15384615384615385,NoteTaking2-NoteTaking3
android,wm,atm,0.24,0.14285714285714285,NoteTaking2-NoteTaking3
android,wm,craftdroid,0.23,0.14285714285714285,NoteTaking2-NoteTaking3
android,wm,custom,0.25,0.14285714285714285,NoteTaking2-NoteTaking3
blogs,fast,atm,0.89,0.11764705882352941,NoteTaking2-NoteTaking3
blogs,fast,craftdroid,0.64,0.14285714285714285,NoteTaking2-NoteTaking3
blogs,fast,custom,0.73,0.18181818181818182,NoteTaking2-NoteTaking3
blogs,glove,atm,0.81,0.13333333333333333,NoteTaking2-NoteTaking3
blogs,glove,craftdroid,0.54,0.14285714285714285,NoteTaking2-NoteTaking3
blogs,glove,custom,0.63,0.14835164835164835,NoteTaking2-NoteTaking3
blogs,w2v,atm,0.59,0.11437908496732026,NoteTaking2-NoteTaking3
blogs,w2v,craftdroid,0.68,0.14285714285714285,NoteTaking2-NoteTaking3
blogs,w2v,custom,0.73,0.15384615384615385,NoteTaking2-NoteTaking3
blogs,wm,atm,0.31,0.16666666666666666,NoteTaking2-NoteTaking3
blogs,wm,craftdroid,0.24,0.14285714285714285,NoteTaking2-NoteTaking3
blogs,wm,custom,0.27,0.15384615384615385,NoteTaking2-NoteTaking3
empty,edit_distance,atm,0.6,0.14285714285714285,NoteTaking2-NoteTaking3
empty,edit_distance,craftdroid,0.44,0.16666666666666666,NoteTaking2-NoteTaking3
empty,edit_distance,custom,0.47,0.18181818181818182,NoteTaking2-NoteTaking3
empty,jaccard,atm,0.18,0.18181818181818182,NoteTaking2-NoteTaking3
empty,jaccard,craftdroid,0.15,0.14285714285714285,NoteTaking2-NoteTaking3
empty,jaccard,custom,0.15,0.18181818181818182,NoteTaking2-NoteTaking3
googleplay,fast,atm,0.99,0.125,NoteTaking2-NoteTaking3
googleplay,fast,craftdroid,0.7,0.18181818181818182,NoteTaking2-NoteTaking3
googleplay,fast,custom,0.71,0.18181818181818182,NoteTaking2-NoteTaking3
googleplay,glove,atm,0.91,0.13333333333333333,NoteTaking2-NoteTaking3
googleplay,glove,craftdroid,0.7,0.16666666666666666,NoteTaking2-NoteTaking3
googleplay,glove,custom,0.59,0.14285714285714285,NoteTaking2-NoteTaking3
googleplay,w2v,atm,0.99,0.125,NoteTaking2-NoteTaking3
googleplay,w2v,craftdroid,0.69,0.2,NoteTaking2-NoteTaking3
googleplay,w2v,custom,0.73,0.18181818181818182,NoteTaking2-NoteTaking3
googleplay,wm,atm,0.24,0.14285714285714285,NoteTaking2-NoteTaking3
googleplay,wm,craftdroid,0.21,0.14285714285714285,NoteTaking2-NoteTaking3
googleplay,wm,custom,0.28,0.16025641025641024,NoteTaking2-NoteTaking3
standard,bert,atm,0.73,0.16666666666666666,NoteTaking2-NoteTaking3
standard,bert,craftdroid,0.7,0.15384615384615385,NoteTaking2-NoteTaking3
standard,bert,custom,0.73,0.13333333333333333,NoteTaking2-NoteTaking3
standard,fast,atm,0.71,0.14285714285714285,NoteTaking2-NoteTaking3
standard,fast,craftdroid,0.2,0.14285714285714285,NoteTaking2-NoteTaking3
standard,fast,custom,0.47,0.18181818181818182,NoteTaking2-NoteTaking3
standard,glove,atm,0.84,0.13333333333333333,NoteTaking2-NoteTaking3
standard,glove,craftdroid,0.45,0.14285714285714285,NoteTaking2-NoteTaking3
standard,glove,custom,0.61,0.14835164835164835,NoteTaking2-NoteTaking3
standard,nnlm,atm,0.46,0.15384615384615385,NoteTaking2-NoteTaking3
standard,nnlm,craftdroid,0.18,0.13333333333333333,NoteTaking2-NoteTaking3
standard,nnlm,custom,0.46,0.15384615384615385,NoteTaking2-NoteTaking3
standard,use,atm,0.36,0.2,NoteTaking2-NoteTaking3
standard,use,craftdroid,0.16,0.14285714285714285,NoteTaking2-NoteTaking3
standard,use,custom,0.32,0.18181818181818182,NoteTaking2-NoteTaking3
standard,w2v,atm,0.67,0.14285714285714285,NoteTaking2-NoteTaking3
standard,w2v,craftdroid,0.38,0.15384615384615385,NoteTaking2-NoteTaking3
standard,w2v,custom,0.38,0.16666666666666666,NoteTaking2-NoteTaking3
standard,wm,atm,0.21,0.14285714285714285,NoteTaking2-NoteTaking3
standard,wm,craftdroid,0.21,0.14285714285714285,NoteTaking2-NoteTaking3
standard,wm,custom,0.23,0.15384615384615385,NoteTaking2-NoteTaking3
android,fast,atm,0.58,0.1111111111111111,NoteTaking2-NoteTaking4
android,fast,craftdroid,0.71,0.15384615384615385,NoteTaking2-NoteTaking4
android,fast,custom,0.74,0.15384615384615385,NoteTaking2-NoteTaking4
android,glove,atm,0.74,0.14285714285714285,NoteTaking2-NoteTaking4
android,glove,craftdroid,0.53,0.15384615384615385,NoteTaking2-NoteTaking4
android,glove,custom,0.41,0.14285714285714285,NoteTaking2-NoteTaking4
android,w2v,atm,0.5,0.1111111111111111,NoteTaking2-NoteTaking4
android,w2v,craftdroid,0.67,0.14285714285714285,NoteTaking2-NoteTaking4
android,w2v,custom,0.73,0.15384615384615385,NoteTaking2-NoteTaking4
android,wm,atm,0.24,0.14285714285714285,NoteTaking2-NoteTaking4
android,wm,craftdroid,0.24,0.14285714285714285,NoteTaking2-NoteTaking4
android,wm,custom,0.26,0.14285714285714285,NoteTaking2-NoteTaking4
blogs,fast,atm,0.9,0.11764705882352941,NoteTaking2-NoteTaking4
blogs,fast,craftdroid,0.64,0.14285714285714285,NoteTaking2-NoteTaking4
blogs,fast,custom,0.73,0.16666666666666666,NoteTaking2-NoteTaking4
blogs,glove,atm,0.66,0.125,NoteTaking2-NoteTaking4
blogs,glove,craftdroid,0.55,0.14285714285714285,NoteTaking2-NoteTaking4
blogs,glove,custom,0.52,0.14285714285714285,NoteTaking2-NoteTaking4
blogs,w2v,atm,0.53,0.1111111111111111,NoteTaking2-NoteTaking4
blogs,w2v,craftdroid,0.68,0.14285714285714285,NoteTaking2-NoteTaking4
blogs,w2v,custom,0.73,0.15384615384615385,NoteTaking2-NoteTaking4
blogs,wm,atm,0.27,0.15384615384615385,NoteTaking2-NoteTaking4
blogs,wm,craftdroid,0.24,0.14285714285714285,NoteTaking2-NoteTaking4
blogs,wm,custom,0.28,0.15384615384615385,NoteTaking2-NoteTaking4
empty,edit_distance,atm,0.65,0.1380952380952381,NoteTaking2-NoteTaking4
empty,edit_distance,craftdroid,0.44,0.15384615384615385,NoteTaking2-NoteTaking4
empty,edit_distance,custom,0.49,0.17424242424242425,NoteTaking2-NoteTaking4
empty,jaccard,atm,0.2,0.18181818181818182,NoteTaking2-NoteTaking4
empty,jaccard,craftdroid,0.15,0.13333333333333333,NoteTaking2-NoteTaking4
empty,jaccard,custom,0.15,0.18181818181818182,NoteTaking2-NoteTaking4
googleplay,fast,atm,0.78,0.11764705882352941,NoteTaking2-NoteTaking4
googleplay,fast,craftdroid,0.69,0.16666666666666666,NoteTaking2-NoteTaking4
googleplay,fast,custom,0.73,0.17424242424242425,NoteTaking2-NoteTaking4
googleplay,glove,atm,0.84,0.125,NoteTaking2-NoteTaking4
googleplay,glove,craftdroid,0.7,0.16666666666666666,NoteTaking2-NoteTaking4
googleplay,glove,custom,0.6,0.14285714285714285,NoteTaking2-NoteTaking4
googleplay,w2v,atm,0.64,0.11764705882352941,NoteTaking2-NoteTaking4
googleplay,w2v,craftdroid,0.69,0.2,NoteTaking2-NoteTaking4
googleplay,w2v,custom,0.67,0.16666666666666666,NoteTaking2-NoteTaking4
googleplay,wm,atm,0.21,0.13333333333333333,NoteTaking2-NoteTaking4
googleplay,wm,craftdroid,0.21,0.14285714285714285,NoteTaking2-NoteTaking4
googleplay,wm,custom,0.28,0.15384615384615385,NoteTaking2-NoteTaking4
standard,bert,atm,0.74,0.16666666666666666,NoteTaking2-NoteTaking4
standard,bert,craftdroid,0.71,0.15384615384615385,NoteTaking2-NoteTaking4
standard,bert,custom,0.7,0.125,NoteTaking2-NoteTaking4
standard,fast,atm,0.42,0.13333333333333333,NoteTaking2-NoteTaking4
standard,fast,craftdroid,0.21,0.14285714285714285,NoteTaking2-NoteTaking4
standard,fast,custom,0.49,0.18181818181818182,NoteTaking2-NoteTaking4
standard,glove,atm,0.92,0.13333333333333333,NoteTaking2-NoteTaking4
standard,glove,craftdroid,0.46,0.14285714285714285,NoteTaking2-NoteTaking4
standard,glove,custom,0.48,0.14285714285714285,NoteTaking2-NoteTaking4
standard,nnlm,atm,0.52,0.15384615384615385,NoteTaking2-NoteTaking4
standard,nnlm,craftdroid,0.24,0.13333333333333333,NoteTaking2-NoteTaking4
standard,nnlm,custom,0.47,0.15384615384615385,NoteTaking2-NoteTaking4
standard,use,atm,0.37,0.2,NoteTaking2-NoteTaking4
standard,use,craftdroid,0.19,0.14285714285714285,NoteTaking2-NoteTaking4
standard,use,custom,0.33,0.18181818181818182,NoteTaking2-NoteTaking4
standard,w2v,atm,0.84,0.1380952380952381,NoteTaking2-NoteTaking4
standard,w2v,craftdroid,0.28,0.14285714285714285,NoteTaking2-NoteTaking4
standard,w2v,custom,0.41,0.16666666666666666,NoteTaking2-NoteTaking4
standard,wm,atm,0.22,0.14285714285714285,NoteTaking2-NoteTaking4
standard,wm,craftdroid,0.2,0.13333333333333333,NoteTaking2-NoteTaking4
standard,wm,custom,0.24,0.15384615384615385,NoteTaking2-NoteTaking4
android,fast,atm,0.58,0.1111111111111111,NoteTaking3-NoteTaking4
android,fast,craftdroid,0.71,0.15384615384615385,NoteTaking3-NoteTaking4
android,fast,custom,0.73,0.15384615384615385,NoteTaking3-NoteTaking4
android,glove,atm,0.7,0.14285714285714285,NoteTaking3-NoteTaking4
android,glove,craftdroid,0.53,0.15384615384615385,NoteTaking3-NoteTaking4
android,glove,custom,0.4,0.14285714285714285,NoteTaking3-NoteTaking4
android,w2v,atm,0.5,0.1111111111111111,NoteTaking3-NoteTaking4
android,w2v,craftdroid,0.65,0.14285714285714285,NoteTaking3-NoteTaking4
android,w2v,custom,0.72,0.15384615384615385,NoteTaking3-NoteTaking4
android,wm,atm,0.24,0.14285714285714285,NoteTaking3-NoteTaking4
android,wm,craftdroid,0.24,0.14285714285714285,NoteTaking3-NoteTaking4
android,wm,custom,0.26,0.14285714285714285,NoteTaking3-NoteTaking4
blogs,fast,atm,0.9,0.11764705882352941,NoteTaking3-NoteTaking4
blogs,fast,craftdroid,0.64,0.14285714285714285,NoteTaking3-NoteTaking4
blogs,fast,custom,0.72,0.16666666666666666,NoteTaking3-NoteTaking4
blogs,glove,atm,0.99,0.13333333333333333,NoteTaking3-NoteTaking4
blogs,glove,craftdroid,0.54,0.14285714285714285,NoteTaking3-NoteTaking4
blogs,glove,custom,0.63,0.15384615384615385,NoteTaking3-NoteTaking4
blogs,w2v,atm,0.53,0.1111111111111111,NoteTaking3-NoteTaking4
blogs,w2v,craftdroid,0.68,0.14285714285714285,NoteTaking3-NoteTaking4
blogs,w2v,custom,0.73,0.15384615384615385,NoteTaking3-NoteTaking4
blogs,wm,atm,0.27,0.15384615384615385,NoteTaking3-NoteTaking4
blogs,wm,craftdroid,0.24,0.14285714285714285,NoteTaking3-NoteTaking4
blogs,wm,custom,0.28,0.15384615384615385,NoteTaking3-NoteTaking4
empty,edit_distance,atm,0.62,0.14285714285714285,NoteTaking3-NoteTaking4
empty,edit_distance,craftdroid,0.44,0.15384615384615385,NoteTaking3-NoteTaking4
empty,edit_distance,custom,0.49,0.18181818181818182,NoteTaking3-NoteTaking4
empty,jaccard,atm,0.2,0.18181818181818182,NoteTaking3-NoteTaking4
empty,jaccard,craftdroid,0.15,0.13333333333333333,NoteTaking3-NoteTaking4
empty,jaccard,custom,0.15,0.18181818181818182,NoteTaking3-NoteTaking4
googleplay,fast,atm,0.61,0.11764705882352941,NoteTaking3-NoteTaking4
googleplay,fast,craftdroid,0.69,0.16666666666666666,NoteTaking3-NoteTaking4
googleplay,fast,custom,0.71,0.18181818181818182,NoteTaking3-NoteTaking4
googleplay,glove,atm,0.84,0.125,NoteTaking3-NoteTaking4
googleplay,glove,craftdroid,0.7,0.16666666666666666,NoteTaking3-NoteTaking4
googleplay,glove,custom,0.6,0.14285714285714285,NoteTaking3-NoteTaking4
googleplay,w2v,atm,0.63,0.11764705882352941,NoteTaking3-NoteTaking4
googleplay,w2v,craftdroid,0.69,0.2,NoteTaking3-NoteTaking4
googleplay,w2v,custom,0.75,0.18181818181818182,NoteTaking3-NoteTaking4
googleplay,wm,atm,0.24,0.14285714285714285,NoteTaking3-NoteTaking4
googleplay,wm,craftdroid,0.21,0.14285714285714285,NoteTaking3-NoteTaking4
googleplay,wm,custom,0.28,0.15384615384615385,NoteTaking3-NoteTaking4
standard,bert,atm,0.75,0.16666666666666666,NoteTaking3-NoteTaking4
standard,bert,craftdroid,0.71,0.15384615384615385,NoteTaking3-NoteTaking4
standard,bert,custom,0.7,0.125,NoteTaking3-NoteTaking4
standard,fast,atm,0.42,0.13333333333333333,NoteTaking3-NoteTaking4
standard,fast,craftdroid,0.21,0.14285714285714285,NoteTaking3-NoteTaking4
standard,fast,custom,0.47,0.18181818181818182,NoteTaking3-NoteTaking4
standard,glove,atm,0.86,0.13333333333333333,NoteTaking3-NoteTaking4
standard,glove,craftdroid,0.45,0.14285714285714285,NoteTaking3-NoteTaking4
standard,glove,custom,0.61,0.15384615384615385,NoteTaking3-NoteTaking4
standard,nnlm,atm,0.52,0.15384615384615385,NoteTaking3-NoteTaking4
standard,nnlm,craftdroid,0.22,0.13333333333333333,NoteTaking3-NoteTaking4
standard,nnlm,custom,0.47,0.15384615384615385,NoteTaking3-NoteTaking4
standard,use,atm,0.37,0.2,NoteTaking3-NoteTaking4
standard,use,craftdroid,0.18,0.14285714285714285,NoteTaking3-NoteTaking4
standard,use,custom,0.33,0.18181818181818182,NoteTaking3-NoteTaking4
standard,w2v,atm,0.74,0.14285714285714285,NoteTaking3-NoteTaking4
standard,w2v,craftdroid,0.15,0.14285714285714285,NoteTaking3-NoteTaking4
standard,w2v,custom,0.38,0.16666666666666666,NoteTaking3-NoteTaking4
standard,wm,atm,0.22,0.14285714285714285,NoteTaking3-NoteTaking4
standard,wm,craftdroid,0.2,0.13333333333333333,NoteTaking3-NoteTaking4
standard,wm,custom,0.24,0.15384615384615385,NoteTaking3-NoteTaking4
android,fast,atm,0.67,0.11764705882352941,ShoppingList1-ShoppingList2
android,fast,craftdroid,0.71,0.15384615384615385,ShoppingList1-ShoppingList2
android,fast,custom,0.77,0.16666666666666666,ShoppingList1-ShoppingList2
android,glove,atm,0.66,0.14285714285714285,ShoppingList1-ShoppingList2
android,glove,craftdroid,0.5,0.15384615384615385,ShoppingList1-ShoppingList2
android,glove,custom,0.53,0.14835164835164835,ShoppingList1-ShoppingList2
android,w2v,atm,0.58,0.11764705882352941,ShoppingList1-ShoppingList2
android,w2v,craftdroid,0.74,0.14835164835164835,ShoppingList1-ShoppingList2
android,w2v,custom,0.72,0.15384615384615385,ShoppingList1-ShoppingList2
android,wm,atm,0.24,0.14285714285714285,ShoppingList1-ShoppingList2
android,wm,craftdroid,0.24,0.14285714285714285,ShoppingList1-ShoppingList2
android,wm,custom,0.25,0.14285714285714285,ShoppingList1-ShoppingList2
blogs,fast,atm,0.57,0.11764705882352941,ShoppingList1-ShoppingList2
blogs,fast,craftdroid,0.68,0.15384615384615385,ShoppingList1-ShoppingList2
blogs,fast,custom,0.73,0.18181818181818182,ShoppingList1-ShoppingList2
blogs,glove,atm,0.81,0.13333333333333333,ShoppingList1-ShoppingList2
blogs,glove,craftdroid,0.6,0.15384615384615385,ShoppingList1-ShoppingList2
blogs,glove,custom,0.62,0.15384615384615385,ShoppingList1-ShoppingList2
blogs,w2v,atm,0.57,0.11764705882352941,ShoppingList1-ShoppingList2
blogs,w2v,craftdroid,0.72,0.15384615384615385,ShoppingList1-ShoppingList2
blogs,w2v,custom,0.73,0.16666666666666666,ShoppingList1-ShoppingList2
blogs,wm,atm,0.31,0.16666666666666666,ShoppingList1-ShoppingList2
blogs,wm,craftdroid,0.24,0.14285714285714285,ShoppingList1-ShoppingList2
blogs,wm,custom,0.27,0.15384615384615385,ShoppingList1-ShoppingList2
empty,edit_distance,atm,0.62,0.14285714285714285,ShoppingList1-ShoppingList2
empty,edit_distance,craftdroid,0.44,0.16666666666666666,ShoppingList1-ShoppingList2
empty,edit_distance,custom,0.46,0.18181818181818182,ShoppingList1-ShoppingList2
empty,jaccard,atm,0.18,0.18181818181818182,ShoppingList1-ShoppingList2
empty,jaccard,craftdroid,0.15,0.14285714285714285,ShoppingList1-ShoppingList2
empty,jaccard,custom,0.15,0.18181818181818182,ShoppingList1-ShoppingList2
googleplay,fast,atm,0.99,0.125,ShoppingList1-ShoppingList2
googleplay,fast,craftdroid,0.7,0.18181818181818182,ShoppingList1-ShoppingList2
googleplay,fast,custom,0.71,0.18181818181818182,ShoppingList1-ShoppingList2
googleplay,glove,atm,0.91,0.13333333333333333,ShoppingList1-ShoppingList2
googleplay,glove,craftdroid,0.68,0.16666666666666666,ShoppingList1-ShoppingList2
googleplay,glove,custom,0.59,0.14285714285714285,ShoppingList1-ShoppingList2
googleplay,w2v,atm,0.99,0.125,ShoppingList1-ShoppingList2
googleplay,w2v,craftdroid,0.69,0.2,ShoppingList1-ShoppingList2
googleplay,w2v,custom,0.71,0.18181818181818182,ShoppingList1-ShoppingList2
googleplay,wm,atm,0.24,0.14285714285714285,ShoppingList1-ShoppingList2
googleplay,wm,craftdroid,0.21,0.14285714285714285,ShoppingList1-ShoppingList2
googleplay,wm,custom,0.28,0.16666666666666666,ShoppingList1-ShoppingList2
